1.09308,0.942742,0.290785,0.977884,0.34216,0.426141,0.958721,1.11594,0.849481,0.809186,0.312751
0.326515,0.330406,0.330858,0.4667,0.323678,0.334667,0.333856,0.334232,0.32827,0.331594,0.333516
0.333309,0.338404,0.334724,0.470636,0.3292,0.33827,0.33872,0.33785,0.332306,0.334954,0.335787
0.33209,0.33692,0.335689,0.470688,0.332025,0.335738,0.341397,0.34059,0.331468,0.333602,0.340041
0.332068,0.336935,0.339512,0.46839,0.32465,0.336571,0.337514,0.336505,0.335988,0.337527,0.335622
0.336676,0.337064,0.339756,0.470952,0.332535,0.340985,0.336488,0.335865,0.331462,0.333767,0.335533
0.335049,0.340383,0.337186,0.479463,0.330352,0.339067,0.340178,0.344567,0.339443,0.335565,0.338411
0.337549,0.336899,0.336657,0.470567,0.334696,0.33729,0.338619,0.337148,0.332626,0.339004,0.341424
0.332575,0.337139,0.34098,0.477595,0.327982,0.340785,0.337645,0.341183,0.332855,0.333711,0.336701
0.337386,0.341756,0.33704,0.472343,0.324954,0.337029,0.338591,0.33622,0.337457,0.33379,0.341385
0.334805,0.339866,0.336181,0.467506,0.33423,0.342615,0.339341,0.342188,0.334575,0.341453,0.338029
0.334496,0.339253,0.339825,0.457147,0.33428,0.337197,0.331098,0.33921,0.338619,0.335735,0.341722
0.332701,0.342064,0.336107,0.476351,0.32723,0.335633,0.336952,0.341426,0.33197,0.336457,0.336237
0.337585,0.337245,0.340696,0.472206,0.332191,0.340324,0.33608,0.335933,0.332297,0.333551,0.336341
0.334072,0.337112,0.336569,0.470925,0.327881,0.33665,0.337202,0.341236,0.337956,0.339452,0.342099
0.339279,0.337863,0.342101,0.481127,0.337432,0.345788,0.341383,0.340836,0.335236,0.336261,0.338915
0.336394,0.340349,0.335741,0.470698,0.323326,0.336283,0.337465,0.341089,0.336201,0.332808,0.340069
0.332046,0.34077,0.334676,0.473652,0.333636,0.341341,0.337535,0.335857,0.331542,0.333053,0.335253
0.333026,0.335961,0.340391,0.472287,0.329401,0.336334,0.337537,0.336208,0.337042,0.337551,0.340388
0.338289,0.336866,0.335991,0.473272,0.336111,0.345417,0.340972,0.345012,0.333806,0.334758,0.335756
0.331872,0.336186,0.339881,0.470809,0.329322,0.341113,0.341718,0.34096,0.335784,0.337548,0.340114
0.332191,0.340472,0.335837,0.472171,0.333019,0.341085,0.337908,0.340959,0.331295,0.333654,0.335955
0.370246,0.332221,0.343757,0.455391,0.329745,0.336098,0.344164,0.331947,0.376675,0.392085,0.345883
0.425125,0.385474,0.402956,0.65287,0.342725,0.363374,0.36324,0.341309,0.431508,0.436297,0.400316
0.434139,0.442958,0.441508,0.689073,0.343795,0.355678,0.347758,0.349875,0.443561,0.443128,0.446249
0.441431,0.450077,0.448816,0.694407,0.352921,0.354908,0.351606,0.349405,0.451326,0.456156,0.448077
0.435314,0.444747,0.442778,0.691463,0.346143,0.355653,0.347175,0.346972,0.448726,0.44884,0.448882
0.432872,0.44968,0.445254,0.68888,0.343602,0.356832,0.348346,0.345982,0.447581,0.4454,0.447779
0.416698,0.431068,0.423872,0.623214,0.338641,0.342178,0.341916,0.34015,0.406005,0.439327,0.43046
0.333478,0.329818,0.333054,0.468955,0.336213,0.329402,0.325203,0.323645,0.327559,0.35597,0.337099
0.328902,0.337958,0.331971,0.471773,0.330748,0.329576,0.330956,0.324491,0.332156,0.334953,0.332153
0.331858,0.336228,0.335507,0.476848,0.335099,0.343804,0.342487,0.337897,0.331407,0.332596,0.340069
0.3348,0.335306,0.334167,0.468328,0.333947,0.332518,0.350663,0.338944,0.334142,0.336091,0.334186
0.331726,0.337381,0.336925,0.476689,0.328322,0.341834,0.338204,0.335965,0.331123,0.337849,0.341167
0.336987,0.337442,0.336497,0.470557,0.321529,0.340528,0.325231,0.324191,0.33619,0.332823,0.340815
0.33677,0.337494,0.336246,0.476958,0.334478,0.338858,0.34045,0.337707,0.332235,0.339057,0.336281
0.332493,0.337517,0.336025,0.472332,0.333542,0.342484,0.337122,0.336669,0.336165,0.334059,0.340494
0.336115,0.336759,0.3354,0.476832,0.328503,0.336356,0.336753,0.337041,0.335601,0.338103,0.335506
0.331707,0.336535,0.335429,0.476368,0.328112,0.342148,0.337792,0.336971,0.335734,0.333009,0.339824
0.335843,0.336546,0.339284,0.472233,0.328032,0.341791,0.339001,0.334245,0.331336,0.337349,0.339463
0.33258,0.337493,0.336149,0.476403,0.330101,0.342246,0.33884,0.337001,0.335887,0.337069,0.340301
0.336001,0.33641,0.335378,0.475958,0.328417,0.334519,0.338197,0.336749,0.335091,0.343871,0.335668
0.361114,0.361502,0.380981,0.645051,0.33836,0.338393,0.351605,0.335528,0.378997,0.427467,0.376934
0.43891,0.449342,0.4452,0.695932,0.348023,0.357956,0.349551,0.348095,0.447831,0.447206,0.449673
0.438045,0.441012,0.44158,0.683825,0.345496,0.354776,0.347696,0.344522,0.448898,0.450162,0.444571
0.437139,0.450156,0.446236,0.655456,0.340848,0.346478,0.34672,0.344615,0.445529,0.444338,0.450856
0.439675,0.445491,0.446605,0.68789,0.344472,0.349529,0.34634,0.344227,0.445038,0.448692,0.447923
0.435839,0.448526,0.446098,0.694541,0.343925,0.351103,0.346887,0.344264,0.448365,0.449355,0.444739
0.434717,0.447788,0.442316,0.687749,0.345099,0.351143,0.351338,0.34549,0.449325,0.450222,0.449072
0.443049,0.448657,0.445107,0.687283,0.343774,0.350143,0.34785,0.344349,0.447562,0.446521,0.449206
0.395584,0.443095,0.438846,0.60135,0.337229,0.351526,0.354651,0.343896,0.448529,0.439192,0.439195
0.262011,0.276936,0.262602,0.34743,0.320372,0.379292,0.432747,0.330908,0.271202,0.269442,0.287933
0.261101,0.268978,0.265171,0.335486,0.349917,0.445794,0.451995,0.40767,0.257993,0.263636,0.263779
0.267288,0.265805,0.261155,0.341451,0.437055,0.449683,0.453661,0.454117,0.264405,0.260163,0.269604
0.26263,0.264173,0.264323,0.337608,0.440914,0.455669,0.462936,0.459038,0.257425,0.262138,0.266264
0.257763,0.267973,0.262476,0.332809,0.482645,0.5317,0.501491,0.580393,0.263971,0.257554,0.261714
0.246603,0.250934,0.245058,0.32165,0.634082,0.667195,0.686777,0.647533,0.245558,0.244483,0.24991
0.248977,0.249466,0.24758,0.31929,0.677492,0.689002,0.700479,0.699489,0.251377,0.250348,0.248716
0.252088,0.251966,0.249998,0.319682,0.666382,0.679913,0.695073,0.691301,0.248859,0.249227,0.251312
0.248762,0.250015,0.247966,0.320343,0.659835,0.670883,0.678194,0.680152,0.247898,0.24754,0.253528
0.249076,0.255351,0.253794,0.323187,0.666394,0.681458,0.690019,0.694336,0.248672,0.25286,0.250738
0.246231,0.252966,0.246195,0.316386,0.670943,0.684655,0.697262,0.700815,0.245839,0.242252,0.244272
0.255346,0.251331,0.253906,0.320605,0.659278,0.683787,0.685911,0.678498,0.252372,0.246236,0.248431
0.245169,0.248428,0.246786,0.326505,0.676713,0.688873,0.699646,0.699458,0.245054,0.250798,0.248109
0.245012,0.251775,0.249514,0.316893,0.664765,0.681046,0.689915,0.694138,0.24455,0.244755,0.246134
0.250427,0.248065,0.246013,0.322607,0.673875,0.686196,0.689929,0.696117,0.245154,0.245464,0.247584
0.247113,0.247971,0.245809,0.316703,0.664743,0.679931,0.691535,0.694351,0.249513,0.249079,0.247529
0.251684,0.251802,0.250584,0.317507,0.657004,0.678782,0.685335,0.691123,0.243877,0.242053,0.24348
0.249794,0.252113,0.250934,0.321024,0.662677,0.652475,0.691665,0.690321,0.24691,0.245009,0.247208
0.246514,0.247861,0.246995,0.321933,0.661995,0.674827,0.685961,0.68908,0.246935,0.245588,0.252662
0.242812,0.244341,0.24361,0.315333,0.668035,0.684831,0.687026,0.688586,0.247842,0.247208,0.25726
0.246971,0.247177,0.24423,0.319498,0.673372,0.692288,0.698085,0.69564,0.243371,0.244079,0.246635
0.249292,0.25044,0.249103,0.324675,0.660149,0.683481,0.692395,0.693128,0.248733,0.243343,0.243936
0.254787,0.251058,0.252122,0.320575,0.646868,0.650201,0.669118,0.687634,0.253276,0.250286,0.252853
0.247144,0.243278,0.239274,0.323678,0.485595,0.480178,0.479862,0.501602,0.241831,0.241268,0.2459
0.24476,0.245099,0.245927,0.325602,0.469282,0.496873,0.488048,0.510597,0.281089,0.312372,0.256313
0.257555,0.259598,0.251034,0.498091,0.557287,0.527623,0.533338,0.52086,0.253052,0.283414,0.260433
0.224068,0.208276,0.20625,0.299124,1.22137,1.08221,1.04116,1.17549,0.220932,0.243512,0.209307
0.182263,0.185306,0.182594,0.22081,1.34,1.33892,1.34277,1.30966,0.182848,0.181445,0.183434
0.182779,0.184921,0.186309,0.213204,1.26961,1.33898,1.34091,1.32212,0.183504,0.18209,0.183626
0.181821,0.183504,0.183013,0.225294,1.34486,1.34218,1.33806,1.33525,0.181504,0.183363,0.18358
0.201558,0.199939,0.196478,0.250248,0.969663,1.01405,0.941217,0.948318,0.1966,0.195306,0.201941
0.231381,0.194815,0.1911,0.282255,0.927695,0.90137,0.64456,0.653934,0.242703,0.18799,0.192005
0.281439,0.213231,0.313609,0.274548,0.517663,0.416324,0.383139,0.460737,0.272207,0.200696,0.2138
0.606857,0.531561,0.442805,0.699709,0.356668,0.359101,0.349377,0.341189,0.452954,0.368688,0.575241
0.421708,0.653081,0.596906,0.717486,0.357786,0.357881,0.350115,0.34668,0.66102,0.442703,0.449928
0.481353,0.653108,0.4813,0.790051,0.521624,0.393602,0.396729,0.386944,0.644902,0.634891,0.602329
0.549959,0.554993,0.641317,0.879291,0.472119,0.42331,0.528386,0.410794,0.645979,0.568744,0.625021
0.586931,0.616642,0.444423,0.740851,0.369445,0.375869,0.433994,0.371875,0.463179,0.672066,0.416135
0.537347,0.545296,0.591559,0.983232,0.369739,0.377074,0.419439,0.365998,0.598588,0.557646,0.606139
0.571912,0.429033,0.491361,0.965198,0.363098,0.364509,0.377495,0.339009,0.451946,0.612502,0.452276
0.522607,0.654327,0.514344,0.923678,0.442445,0.442586,0.40217,0.488441,0.648106,0.661474,0.64334
0.398229,0.397366,0.416035,0.580132,0.399667,0.403773,0.408723,0.309927,0.417081,0.472495,0.397134
0.420448,0.428826,0.368051,0.589749,0.334661,0.503707,0.364175,0.366894,0.422842,0.42537,0.364045
0.378959,0.440455,0.423839,0.613093,0.319295,0.329198,0.342193,0.344675,0.431171,0.43893,0.430517
0.416292,0.420148,0.403917,0.500628,0.340926,0.342459,0.494304,0.362102,0.415288,0.420766,0.368174
0.523296,0.497799,0.402292,0.698616,0.377992,0.252221,0.293355,0.40718,0.449317,0.481663,0.416862
0.493634,0.347326,0.499769,0.692237,0.393514,0.328517,0.292499,0.400505,0.450528,0.385592,0.482758
0.295972,0.429868,0.530203,0.370742,0.403345,0.58011,0.410842,0.409168,0.528872,0.504464,0.31383
0.350034,0.581121,0.588161,0.59943,0.459216,0.608284,0.597652,0.634352,0.581065,0.384739,0.566759
0.656469,0.468151,0.631257,0.951281,0.833928,0.608388,0.614932,0.613887,0.659409,0.654752,0.483089
0.511733,0.382635,0.434972,0.739441,0.437444,0.388831,0.382195,0.385505,0.423954,0.578069,0.582294
0.462691,0.627849,0.608974,0.723974,0.389831,0.545473,0.367616,0.380709,0.550758,0.61265,0.418004
0.667075,0.633572,0.653335,1.11633,0.386329,0.385145,0.44753,0.34788,0.698815,0.693329,0.642271
0.692081,0.697875,0.587591,1.13298,0.344434,0.35756,0.347725,0.343794,0.710852,0.712257,0.599785
0.683979,0.690816,0.661496,1.12641,0.362582,0.450151,0.363269,0.355143,0.69211,0.677348,0.698127
0.692921,0.694051,0.673289,1.02819,0.347924,0.371209,0.344818,0.345599,0.712338,0.643735,0.707575
0.560852,0.403841,0.473733,0.751516,0.418745,0.38909,0.374714,0.384758,0.500282,0.560284,0.554161
0.347288,0.228914,0.259927,0.452604,0.509776,0.510044,0.531875,0.538749,0.298693,0.330753,0.240991
0.197748,0.215394,0.208293,0.464564,0.559993,0.579146,0.569015,0.563945,0.23051,0.209509,0.214056
0.203554,0.292932,0.210779,0.390235,0.539018,0.528114,0.524532,0.566358,0.21567,0.303267,0.220704
0.189706,0.197137,0.198749,0.356764,0.583485,0.59073,0.584418,0.58244,0.20708,0.205466,0.231381
0.213293,0.27416,0.292201,0.432922,0.533897,0.543202,0.567785,0.565412,0.220032,0.230459,0.295928
0.193114,0.223583,0.213629,0.280943,0.576549,0.582803,0.578746,0.564919,0.20425,0.206064,0.207022
0.206245,0.255249,0.264791,0.373749,0.546067,0.580378,0.569924,0.552636,0.24858,0.223076,0.31208
0.204617,0.253003,0.301327,0.321142,0.579097,0.589322,0.575108,0.579704,0.271668,0.21601,0.224851
0.193753,0.200472,0.23867,0.384049,0.57349,0.568038,0.558689,0.558708,0.210453,0.210829,0.218554
0.198273,0.3012,0.200435,0.293209,0.502949,0.508022,0.518597,0.510313,0.204583,0.21736,0.209154
0.198282,0.194373,0.201563,0.27285,0.587394,0.671709,0.680784,0.676049,0.200393,0.201537,0.201653
0.317505,0.216485,0.340151,0.247672,1.19146,1.08079,1.10161,1.10042,0.230058,0.249805,0.190553
0.265689,0.203437,0.307712,0.327628,1.07096,1.03189,1.08232,1.18611,0.187442,0.218205,0.206846
0.26048,0.196526,0.310578,0.258093,1.00169,1.03436,1.00439,1.02673,0.190849,0.200313,0.238351
0.288268,0.211187,0.277828,0.274612,1.02112,1.0171,1.06945,1.02716,0.189832,0.228568,0.194707
0.291813,0.268958,0.265441,0.28235,0.570787,0.551927,0.557039,0.576033,0.205265,0.208877,0.188789
0.214585,0.284703,0.274475,0.306031,0.568005,0.578017,0.565817,0.57203,0.222243,0.299512,0.218283
0.318253,0.254228,0.354072,0.305071,0.465395,0.471989,0.451584,0.473199,0.234326,0.268687,0.318443
0.3115,0.255154,0.313429,0.357318,0.44171,0.468852,0.465593,0.46298,0.324877,0.245127,0.238068
0.315948,0.270795,0.317804,0.310008,0.450754,0.461311,0.46181,0.457125,0.235886,0.251345,0.239898
0.319668,0.260263,0.323669,0.314086,0.447276,0.460457,0.464156,0.455275,0.238132,0.251927,0.242009
0.322383,0.264982,0.324701,0.31353,0.452706,0.46318,0.457295,0.455961,0.244948,0.256523,0.242392
0.320927,0.269182,0.325097,0.312879,0.445136,0.46098,0.461047,0.456758,0.241758,0.264921,0.242268
0.320032,0.259621,0.325178,0.312628,0.448316,0.461271,0.460944,0.456352,0.237972,0.255444,0.242002
0.320758,0.260307,0.322307,0.313038,0.447194,0.458293,0.460955,0.45604,0.24214,0.25152,0.242679
0.324279,0.261454,0.323785,0.313378,0.44647,0.452095,0.461464,0.457432,0.242497,0.257625,0.245103
0.323211,0.259436,0.321399,0.312872,0.444232,0.457888,0.461007,0.4558,0.242187,0.255352,0.243009
0.322633,0.259762,0.31999,0.313259,0.448327,0.457818,0.457792,0.456418,0.242167,0.255869,0.241484
0.325402,0.260497,0.321689,0.313396,0.449409,0.458717,0.459645,0.455918,0.238309,0.256865,0.241793
0.327491,0.26635,0.328,0.323103,0.449465,0.459244,0.423812,0.456855,0.248694,0.25456,0.246359
0.324284,0.26937,0.326212,0.317755,0.44549,0.458037,0.46951,0.46632,0.243177,0.253357,0.241711
0.321745,0.261775,0.321439,0.312945,0.448687,0.458262,0.458504,0.456911,0.240469,0.253507,0.240956
0.342303,0.32039,0.413546,0.33303,0.487105,0.457533,0.483343,0.460794,0.376737,0.324041,0.25783
0.735453,0.752394,0.701919,1.19933,0.550624,0.653647,0.560566,0.635043,0.755199,0.767804,0.750903
0.738514,0.756934,0.746366,1.33244,0.625661,0.665937,0.660616,0.651231,0.767907,0.767941,0.759437
0.739179,0.751576,0.698667,1.18037,0.532893,0.651126,0.53093,0.561885,0.766682,0.750485,0.759318
0.738725,0.632182,0.755357,0.97726,0.51523,0.532937,0.505445,0.51707,0.603495,0.636862,0.772298
0.73421,0.75458,0.684437,1.16991,0.51712,0.645513,0.518191,0.517251,0.693242,0.766483,0.758949
0.729214,0.747409,0.729877,1.30614,0.540051,0.650965,0.603022,0.545208,0.732329,0.765226,0.749711
0.699544,0.710796,0.69298,1.1673,0.510323,0.57898,0.558027,0.512643,0.677932,0.766291,0.764978
0.752177,0.767699,0.77485,1.20769,0.496712,0.50997,0.516579,0.561685,0.75904,0.776335,0.78505
0.74443,0.786426,0.765928,1.34049,0.487765,0.496841,0.496577,0.492503,0.76729,0.792051,0.795026
0.75617,0.76682,0.734272,1.3034,0.488809,0.496684,0.481178,0.479892,0.795128,0.782166,0.791722
0.6578,0.50973,0.707398,0.608681,0.606297,0.435245,0.735122,0.419008,0.737033,0.508675,0.71306
0.533145,0.37962,0.607505,0.509484,0.771491,0.725126,0.870058,0.834392,0.717958,0.439312,0.587611
0.702048,0.450636,0.674972,0.450142,0.571728,0.637973,0.78878,0.596231,0.594176,0.440853,0.575429
0.671168,0.602615,0.682991,1.06892,0.481659,0.485673,0.528952,0.481316,0.75934,0.716109,0.670226
0.671539,0.693483,0.73501,1.14265,0.487275,0.495336,0.4841,0.483276,0.685285,0.755892,0.728443
0.748901,0.777601,0.737186,1.14318,0.491688,0.501107,0.486654,0.477524,0.765628,0.667689,0.776432
0.741294,0.80146,0.728063,1.08243,0.481815,0.497772,0.5817,0.499219,0.756525,0.529625,0.758812
0.758457,0.748297,0.76113,1.36393,0.533429,0.572639,0.553886,0.565388,0.780048,0.785632,0.776531
0.758131,0.767651,0.777898,1.32172,0.509619,0.553829,0.575314,0.504559,0.776088,0.775336,0.783173
0.750539,0.790179,0.78953,1.3393,0.464564,0.47034,0.424868,0.459811,0.777526,0.796387,0.796413
0.371165,0.420096,0.391083,0.582378,0.611598,0.627489,0.587305,0.59273,0.485754,0.426216,0.455912
0.484513,0.36849,0.406071,0.446365,0.997623,1.07886,0.93085,1.03137,0.375113,0.28913,0.378677
0.344001,0.249336,0.32269,0.318936,1.38048,1.38187,1.50091,1.38113,0.329946,0.241239,0.387791
0.325425,0.250746,0.327897,0.312057,1.36455,1.34917,1.44195,1.38229,0.394454,0.246505,0.34321
0.330926,0.253819,0.385206,0.363676,1.43775,1.48934,1.45838,1.48547,0.400426,0.248231,0.344196
0.404308,0.259496,0.344447,0.41007,1.41741,1.43731,1.49671,1.4251,0.342226,0.25054,0.417177
0.388271,0.25298,0.330207,0.39879,1.42932,1.46674,1.43357,1.44919,0.329595,0.244588,0.336952
0.378778,0.244574,0.315857,0.351594,1.39773,1.41591,1.52907,1.36338,0.316052,0.241181,0.32471
0.316822,0.244686,0.3075,0.474116,1.44231,1.45588,1.45134,1.42478,0.366989,0.239852,0.31714
0.382197,0.41611,0.474304,0.637026,0.621223,1.21552,1.09023,0.578547,0.463065,0.244593,0.490724
0.334939,0.524318,0.336873,0.461725,1.02845,1.42516,1.29907,1.16083,0.413894,0.235756,0.35762
0.328197,0.39998,0.465413,0.438378,1.38063,1.51425,1.41678,1.49392,0.409286,0.250656,0.339006
0.311068,0.319002,0.309166,0.404737,1.3633,1.52726,1.48226,1.46144,0.318659,0.3105,0.322219
0.322177,0.245047,0.313851,0.563127,1.38123,1.37315,1.54165,1.52171,0.322481,0.327121,0.326871
0.400084,0.361128,0.275495,0.37543,1.18257,1.14845,1.21776,1.19008,0.335065,0.256776,0.319759
0.308242,0.305266,0.361711,0.639623,0.618051,0.847269,0.84511,0.803693,0.281837,0.254171,0.354912
0.770878,0.306504,0.72559,1.26935,0.386447,0.61061,0.72712,0.370815,0.733056,0.302326,0.791181
0.712608,0.41586,0.536989,0.916112,0.544395,0.939511,0.824342,0.646106,0.54905,0.393142,0.662113
0.813557,0.785987,0.853964,1.24257,0.440607,0.785828,0.790504,0.416809,0.853059,0.858769,0.77182
0.751256,0.779224,0.766062,1.20064,0.407189,0.606524,0.607262,0.385208,0.866702,0.752967,0.850415
0.713226,0.445921,0.581182,0.83121,0.658568,1.02548,0.92945,0.707633,0.63974,0.433987,0.718482
0.760136,0.494544,0.73867,1.10001,0.81635,0.824651,0.860712,0.835554,0.732242,0.484916,0.798077
0.640156,0.481602,0.66111,1.13337,0.690684,0.934682,0.649091,0.836412,0.777828,0.470266,0.713151
0.794271,0.493123,0.786293,1.13714,0.650866,0.692755,0.671998,0.818942,0.694433,0.484042,0.738234
0.788264,0.587166,0.714897,1.15459,0.473204,0.616184,0.624971,0.564041,0.829802,0.778233,0.79832
0.837987,0.827064,0.75908,1.26728,0.419211,0.639132,0.638562,0.482351,0.785612,0.845973,0.860901
0.728815,0.583583,0.552604,1.10008,0.62693,0.824272,0.760372,0.429647,0.59105,0.445879,0.736051
0.706238,0.336557,0.660614,0.572195,0.670141,0.688067,0.690044,0.86694,0.51641,0.305848,0.702418
0.727779,0.354612,0.592496,1.09213,0.779388,0.700035,0.701757,0.807253,0.745644,0.453523,0.629441
0.802241,0.491541,0.807717,1.24417,0.693759,0.713348,0.782532,0.934714,0.800638,0.489955,0.712326
0.659793,0.477531,0.762505,1.07125,0.763422,0.662024,0.652235,0.665053,0.643394,0.467657,0.771476
0.756941,0.468623,0.742677,0.765716,0.614264,0.629979,0.633461,0.6358,0.53222,0.457465,0.75344
0.809017,0.474804,0.749559,1.31632,0.769697,0.658282,0.660171,0.62855,0.676563,0.487307,0.803041
0.664364,0.365739,0.580821,0.919309,0.46987,0.978154,0.991451,0.457649,0.584256,0.616813,0.583162
0.447193,0.467163,0.4687,0.634238,0.629896,1.22465,1.16103,0.591784,0.51978,0.441633,0.445468
0.331388,0.340582,0.339373,0.475381,0.649355,1.2757,1.27684,0.664641,0.4031,0.348319,0.402423
0.419687,0.345877,0.347849,0.578223,0.614309,1.14973,1.21141,0.653166,0.351347,0.353729,0.358512
0.32182,0.330837,0.330897,0.460515,0.671733,1.12991,1.14419,0.654487,0.335546,0.352247,0.343377
0.32706,0.332743,0.343578,0.46817,0.688794,1.23922,1.31254,0.680231,0.340061,0.406297,0.349537
0.343811,0.423591,0.404662,0.494271,0.633208,1.19763,1.28855,0.663085,0.429505,0.35943,0.366818
0.317392,0.322197,0.31336,0.416094,1.18644,1.40747,1.43813,1.29883,0.323873,0.235745,0.329349
0.376058,0.280128,0.306955,0.395946,1.50819,1.51486,1.48083,1.54929,0.314545,0.238135,0.389001
0.299353,0.240145,0.304609,0.37537,1.46428,1.50385,1.47182,1.55447,0.406159,0.236055,0.315879
0.30971,0.302233,0.311871,0.478499,1.47854,1.50803,1.48857,1.48174,0.378076,0.239092,0.33376
0.405377,0.335757,0.337809,0.516287,0.789853,1.05783,1.27257,0.699052,0.354338,0.241298,0.534759
0.361836,0.370296,0.355293,0.517027,0.560984,1.31679,1.06045,0.604795,0.377538,0.367417,0.697052
0.501025,0.516367,0.37232,0.524332,0.680064,1.29428,1.30049,0.564915,0.376819,0.439146,0.385726
0.391375,0.502908,0.393489,0.703685,0.669574,1.2548,1.3677,0.614543,0.411055,0.628116,0.408575
0.371924,0.39978,0.391232,0.552298,0.603511,1.36098,1.36087,0.668963,0.732261,0.535346,0.416719
0.366593,0.381854,0.382445,0.792835,0.643461,1.20208,1.20206,0.652787,0.631026,0.389434,0.397071
